direct	iata	name	country	country_name
False	ORL	Орландо	US	США
False	RMQ	Тайчжун	TW	Тайвань
False	NJF	Эн-Наджаф	IQ	Ирак
False	CSH	Соловецкий	RU	Россия
True	BJV	Бодрум	TR	Турция
False	HTY	Хатай	TR	Турция
False	RNO	Рино	US	США
False	GRZ	Грац	AT	Австрия
False	GTO	Горонтало	ID	Индонезия
False	KOS	Сиануквиль	KH	Камбоджа
False	YXT	Террас	CA	Канада
False	RRG	Родригес	MU	Маврикий
False	FEZ	Фес	MA	Марокко
False	HAU	Хёугесунн	NO	Норвегия
False	ELP	Эль-Пасо	US	США
False	AJR	Арвидсъяур	SE	Швеция
False	DQA	Дацин	CN	Китай
False	PND	Пунта-Горда	BZ	Белиз
False	GNA	Гродно	BY	Беларусь
False	BHZ	Белу-Оризонти	BR	Бразилия
False	GYN	Гояния	BR	Бразилия
False	BLA	Барселона	VE	Венесуэла
True	LRM	Ла-Романа	DO	Доминиканская Республика
False	DHM	Дармсала	IN	Индия
True	SIA	Сиань	CN	Китай
False	BZV	Браззавиль	CG	Конго
False	TIP	Триполи	LY	Ливия
False	PMR	Палмерстон-Норт	NZ	Новая Зеландия
False	KKN	Киркенес	NO	Норвегия
False	CUZ	Куско	PE	Перу
False	GRR	Гранд-Рэпидс	US	США
False	RDD	Реддинг	US	США
False	SAC	Сакраменто	US	США
False	CMX	Ханкок	US	США
False	HSV	Хантсвилл	US	США
False	CHS	Чарлстон	US	США
False	CMI	Шампейн	US	США
False	ERI	Эри	US	США
False	NAW	Наратхиват	TH	Таиланд
False	ADF	Адыяман	TR	Турция
False	BAL	Батман	TR	Турция
False	VAS	Сивас	TR	Турция
False	BCD	Баколод	PH	Филиппины
False	PPS	Пуэрто-Принсеса	PH	Филиппины
False	BRN	Берн	CH	Швейцария
False	KIJ	Ниигата	JP	Япония
False	NTL	Ньюкасл	AU	Австралия
False	MUB	Маун	BW	Ботсвана
False	NVT	Навегантис	BR	Бразилия
False	PVK	Превеза	GR	Греция
False	SNN	Шаннон	IE	Ирландия
False	REU	Реус	ES	Испания
False	ZAZ	Сарагоса	ES	Испания
False	CDV	Кордова	US	США
False	LGB	Лонг-Бич	US	США
False	KRF	Крамфорс	SE	Швеция
False	JKL	Калимнос	GR	Греция
False	HPH	Хайфон	VN	Вьетнам
False	SRE	Сукре	BO	Боливия
False	EYW	Ки-Уэст	US	США
False	MYY	Мири	MY	Малайзия
False	MKE	Милуоки	US	США
False	AAE	Аннаба	DZ	Алжир
False	CZL	Константина	DZ	Алжир
False	ORN	Оран	DZ	Алжир
False	FPO	Фрипорт	BS	Багамы
False	CGP	Читтагонг	BD	Бангладеш
False	BDA	Гамильтон	BM	Бермуды
False	BWN	Бандар-Сери-Бегаван	BN	Бруней
False	GCI	Гернси	GG	Гернси
False	CBG	Кембридж	GB	Великобритания
False	NWI	Норидж	GB	Великобритания
False	EXT	Эксетер	GB	Великобритания
False	STX	Санта-Крус	VI	Виргинские острова
False	STT	Сент-Томас	VI	Виргинские острова
False	DIL	Дили	TL	Восточный Тимор
False	HUI	Хюэ	VN	Вьетнам
False	OXB	Бисау	GW	Гвинея-Бисау
False	PAD	Падерборн	DE	Германия
False	SAP	Сан-Педро-Сула	HN	Гондурас
False	VOL	Волос	GR	Греция
False	JIK	Икария	GR	Греция
False	KVA	Кавала	GR	Греция
False	KIT	Китира	GR	Греция
False	MLO	Милос	GR	Греция
False	JNX	Наксос	GR	Греция
False	PAS	Парос	GR	Греция
False	JKH	Хиос	GR	Греция
False	ASW	Асуан	EG	Египет
False	CJB	Коямпуттур	IN	Индия
False	KUU	Куллу	IN	Индия
False	IXL	Лех	IN	Индия
False	IXM	Мадурай	IN	Индия
False	PAT	Патна	IN	Индия
False	PNQ	Пуна	IN	Индия
False	IXC	Чандигарх	IN	Индия
False	JOG	Джокьякарта	ID	Индонезия
False	SOC	Суракарта	ID	Индонезия
False	BND	Бендер-Аббас	IR	Иран
False	ABC	Альбасете	ES	Испания
False	LEN	Леон	ES	Испания
False	MLN	Мелилья	ES	Испания
False	PNA	Памплона	ES	Испания
False	LMP	Лампедуза	IT	Италия
False	PNL	Пантеллерия	IT	Италия
False	GCM	Большой Кайман	KY	Каймановы острова
False	YGK	Кингстон	CA	Канада
False	YQT	Тандер-Бэй	CA	Канада
False	AAT	Алтай	CN	Китай
False	BHY	Бэйхай	CN	Китай
False	WEH	Вэйхай	CN	Китай
False	ZHA	Чжаньцзян	CN	Китай
False	ZUH	Чжухай	CN	Китай
False	MDG	Муданьцзян	CN	Китай
False	TSN	Тяньцзинь	CN	Китай
False	YNJ	Яньцзи	CN	Китай
False	INC	Иньчуань	CN	Китай
False	HFE	Хэфэй	CN	Китай
False	HET	Хух-Хото	CN	Китай
False	HYN	Тайчжоу	CN	Китай
False	XUZ	Сюйчжоу	CN	Китай
False	JJN	Цюаньчжоу	CN	Китай
False	CZX	Чанчжоу	CN	Китай
False	SWA	Шаньтоу	CN	Китай
False	HOG	Ольгин	CU	Куба
True	CMW	Камагуэй	CU	Куба
True	SNU	Санта-Клара	CU	Куба
False	SCU	Сантьяго-де-Куба	CU	Куба
False	NKC	Нуакшот	MR	Мавритания
False	KCH	Кучинг	MY	Малайзия
False	NDR	Надор	MA	Марокко
False	VER	Веракрус	MX	Мексика
False	VSA	Вильяэрмоса	MX	Мексика
False	DGO	Дуранго	MX	Мексика
False	QRO	Керетаро	MX	Мексика
False	BJX	Леон	MX	Мексика
False	MID	Мерида	MX	Мексика
False	TAM	Тампико	MX	Мексика
False	CUU	Чиуауа	MX	Мексика
False	NIM	Ниамей	NE	Нигер
False	PHC	Порт-Харкорт	NG	Нигерия
False	CUR	Кюрасао	CW	Кюрасао
False	MOL	Молде	NO	Норвегия
False	HOV	Волда	NO	Норвегия
False	SOG	Согндал	NO	Норвегия
False	SLL	Салала	OM	Оман
False	LCJ	Лодзь	PL	Польша
False	SMA	Санта-Мария	PT	Португалия
False	TER	Терсейра	PT	Португалия
False	CYX	Черский	RU	Россия
False	CND	Констанца	RO	Румыния
False	ELQ	Бурайда	SA	Саудовская Аравия
False	MFR	Медфорд	US	США
False	MAF	Мидленд	US	США
False	MRY	Монтерей	US	США
False	ONT	Онтарио	US	США
False	OAK	Окленд	US	США
False	PSP	Палм-Спрингс	US	США
False	PSC	Паско	US	США
False	PWM	Портленд	US	США
False	RDM	Редмонд	US	США
False	ROA	Роанок	US	США
False	SAT	Сан-Антонио	US	США
False	SNA	Санта-Ана	US	США
False	TYR	Тайлер	US	США
False	FAY	Фейетвилл	US	США
False	FAT	Фресно	US	США
False	ITO	Хило	US	США
False	CRW	Чарлстон	US	США
False	EUG	Юджин	US	США
False	UTH	Удонтхани	TH	Таиланд
False	POS	Порт-оф-Спейн	TT	Тринидад и Тобаго
False	TAB	Тобаго	TT	Тринидад и Тобаго
False	PLS	Провиденсьялес	TC	Тёркс и Кайкос
False	MLX	Малатья	TR	Турция
False	MQM	Мардин	TR	Турция
False	FAE	Фарерские острова	FO	Фарерские острова
False	KEM	Кеми	FI	Финляндия
False	KOK	Коккола	FI	Финляндия
False	POR	Пори	FI	Финляндия
False	CLY	Кальви	FR	Франция
False	ETZ	Нанси	FR	Франция
False	PUF	По	FR	Франция
False	PIS	Пуатье	FR	Франция
False	TLN	Тулон	FR	Франция
False	TUF	Тур	FR	Франция
False	PPT	Папеэте	PF	Французская Полинезия
False	BGF	Банги	CF	ЦАР
False	NDJ	Нджамена	TD	Чад
False	VBY	Висбю	SE	Швеция
False	KLR	Кальмар	SE	Швеция
False	KRN	Кируна	SE	Швеция
False	LPI	Линчёпинг	SE	Швеция
False	RNB	Роннебю	SE	Швеция
False	SFT	Шеллефтео	SE	Швеция
False	SDL	Сундсвалль	SE	Швеция
False	ASM	Асмэра	ER	Эритрея
False	TAE	Тэгу	KR	Южная Корея
False	KOJ	Кагосима	JP	Япония
False	KMQ	Комацу	JP	Япония
False	BDL	Хартфорд	US	США
False	EBL	Эрбиль	IQ	Ирак
False	MCM	Монте-Карло	MC	Монако
False	ISU	Сулеймания	IQ	Ирак
False	YCU	Юньчэн	CN	Китай
False	DPO	Девонпорт	AU	Австралия
False	ANR	Антверпен	BE	Бельгия
False	LPL	Ливерпуль	GB	Великобритания
False	SFG	Сен-Мартен	MF	Сен-Мартен
False	GND	Сент-Джорджес	GD	Гренада
False	KRP	Каруп	DK	Дания
False	BUQ	Булавайо	ZW	Зимбабве
False	IXB	Багдогра	IN	Индия
False	CDZ	Кадис	ES	Испания
False	EBA	Эльба	IT	Италия
False	WUS	Уишань	CN	Китай
False	KBR	Кота-Бару	MY	Малайзия
False	VNX	Виланкулу	MZ	Мозамбик
False	PKR	Покхара	NP	Непал
False	LKL	Лаксэльв	NO	Норвегия
False	IAA	Игарка	RU	Россия
True	KYZ	Кызыл	RU	Россия
False	CID	Сидар-Рэпидс	US	США
False	TOL	Толидо	US	США
False	IPC	остров Пасхи	CL	Чили
False	OHH	Оха	RU	Россия
False	NZH	Маньчжурия	CN	Китай
False	ABM	Бамага	AU	Австралия
False	AXT	Акита	JP	Япония
False	PAP	Порт-о-Пренс	HT	Гаити
False	IQQ	Икике	CL	Чили
False	KDV	Кандаву	FJ	Фиджи
False	TGG	Куала-Тренгану	MY	Малайзия
False	GEN	Пуэнте-Хениль	ES	Испания
False	PLM	Палембанг	ID	Индонезия
False	YXS	Принс-Джордж	CA	Канада
False	HSN	Чжоушань	CN	Китай
False	UKA	Укунда	KE	Кения
False	MLB	Мелборн	US	США
False	PPK	Петропавловск	KZ	Казахстан
False	BIS	Бисмарк	US	США
False	CFS	Кофс-Харбор	AU	Австралия
False	NOS	Нуси-Бе	MG	Мадагаскар
False	ISE	Ыспарта	TR	Турция
False	SLZ	Сан-Луис	BR	Бразилия
False	GWT	Вестерланд	DE	Германия
False	PDG	Паданг	ID	Индонезия
False	YVA	Морони	KM	Коморы
False	FRL	Форли	IT	Италия
False	FAR	Фарго	US	США
False	MBS	Сагино	US	США
False	SUJ	Сату-Маре	RO	Румыния
False	TMS	Сан-Томе	ST	Сан-Томе и Принсипи
False	ILM	Уилмингтон	US	США
False	JGN	Цзяюйгуань	CN	Китай
False	VGD	Вологда	RU	Россия
True	MZR	Мазари-Шариф	AF	Афганистан
False	TSV	Таунсвилл	AU	Австралия
False	SVJ	Свольвер	NO	Норвегия
False	VTZ	Вишакхапатнам	IN	Индия
False	AOG	Аньшань	CN	Китай
False	OLZ	Олёкминск	RU	Россия
False	YNZ	Яньчэн	CN	Китай
False	LZO	Лучжоу	CN	Китай
False	KOI	Керкуолл	GB	Великобритания
False	EZS	Элязыг	TR	Турция
False	KMJ	Кумамото	JP	Япония
False	HLD	Хайлар	CN	Китай
False	SCE	Стейт-Колледж	US	США
False	ALB	Олбани	US	США
False	LYG	Ляньюньган	CN	Китай
False	CCP	Консепсьон	CL	Чили
False	MEC	Манта	EC	Эквадор
False	PZU	Порт-Судан	SD	Судан
False	EVV	Эвансвилл	US	США
False	TPP	Тарапото	PE	Перу
False	EZV	Берёзово	RU	Россия
False	BEL	Белен	BR	Бразилия
False	GAU	Гувахати	IN	Индия
False	JPA	Жуан-Песоа	BR	Бразилия
False	TOY	Тояма	JP	Япония
False	JER	Джерси	JE	Джерси
False	VII	Винь	VN	Вьетнам
False	GES	Генерал-Сантос	PH	Филиппины
False	ERH	Эр-Рашидия	MA	Марокко
False	UPG	Макасар	ID	Индонезия
False	SVU	Савусаву	FJ	Фиджи
False	KSY	Карс	TR	Турция
False	FUG	Фуян	CN	Китай
False	TAG	Тагбиларан	PH	Филиппины
False	ZKP	Зырянка	RU	Россия
False	DJJ	Джаяпура	ID	Индонезия
False	WVB	Уолфиш-Бэй	NA	Намибия
False	VIX	Витория	BR	Бразилия
False	HLN	Хелена	US	США
False	DDG	Даньдун	CN	Китай
False	BLJ	Батна	DZ	Алжир
False	SLA	Сальта	AR	Аргентина
False	BDJ	Банджармасин	ID	Индонезия
False	APW	Апиа	WS	Самоа
False	PMC	Пуэрто-Монт	CL	Чили
False	ISN	Уиллистон	US	США
False	CGY	Кагаян-де-Оро	PH	Филиппины
False	SKU	Скирос	GR	Греция
False	PEX	Печора	RU	Россия
False	LRS	Лерос	GR	Греция
False	SKT	Сиалкот	PK	Пакистан
False	ROS	Росарио	AR	Аргентина
False	BZY	Бельцы	MD	Молдова
False	POM	Порт-Морсби	PG	Папуа — Новая Гвинея
False	AQP	Арекипа	PE	Перу
False	OHO	Охотск	RU	Россия
False	AHB	Абха	SA	Саудовская Аравия
False	UTN	Апингтон	ZA	ЮАР
False	MTT	Минатитлан	MX	Мексика
False	AVL	Ашвилл	US	США
False	SBH	Сен-Бартелеми	GP	Гваделупа
False	EIS	Биф-Айленд	VG	Британские Виргинские острова
False	TGU	Тегусигальпа	HN	Гондурас
False	YAM	Су-Сент-Мари	CA	Канада
False	LZH	Лючжоу	CN	Китай
False	NDG	Цицикар	CN	Китай
False	AAN	Эль-Айн	AE	ОАЭ
False	AAX	Араша	BR	Бразилия
False	ABD	Абадан	IR	Иран
False	ABI	Абилин	US	США
False	ABS	Абу-Симбел	EG	Египет
False	ABT	Эль-Баха	SA	Саудовская Аравия
False	ACK	Нантакет	US	США
False	ACT	Уэйко	US	США
False	ACV	Арката	US	США
False	ADQ	Кадьяк	US	США
False	ADU	Ардебиль	IR	Иран
False	ADZ	Сан-Андрес	CO	Колумбия
False	AEX	Александрия	US	США
False	AEY	Акюрейри	IS	Исландия
False	AGH	Энгельхольм	SE	Швеция
False	AGR	Агра	IN	Индия
False	AGS	Огаста	US	США
False	AJU	Аракажу	BR	Бразилия
False	AKU	Аксу	CN	Китай
False	ALH	Олбани	AU	Австралия
False	AMH	Арба-Мынч	ET	Эфиопия
False	AMQ	Амбон	ID	Индонезия
False	ANE	Анже	FR	Франция
False	ANF	Антофагаста	CL	Чили
False	ANX	Анденес	NO	Норвегия
False	APN	Алпина	US	США
False	ARI	Арика	CL	Чили
False	ARK	Аруша	TZ	Танзания
False	ARM	Армидейл	AU	Австралия
False	ASP	Элис-Спрингс	AU	Австралия
False	ATW	Аплтон	US	США
False	AUR	Орийак	FR	Франция
False	AVN	Авиньон	FR	Франция
False	AWZ	Ахваз	IR	Иран
False	AXA	Валли	AI	Ангилья
False	AXM	Армения	CO	Колумбия
False	AXU	Аксум	ET	Эфиопия
False	AZO	Каламазу	US	США
True	AZS	Эль-Катей	DO	Доминиканская Республика
False	BAV	Баотоу	CN	Китай
False	BAY	Бая-Маре	RO	Румыния
False	BBA	Бальмаседа	CL	Чили
False	BDO	Бандунг	ID	Индонезия
False	BDU	Бардуфосс	NO	Норвегия
False	BEW	Бейра	MZ	Мозамбик
False	BFN	Блумфонтейн	ZA	ЮАР
False	BGA	Букараманга	CO	Колумбия
False	BGM	Бингемтон	US	США
False	BGR	Бангор	US	США
False	BHB	Бар-Харбор	US	США
False	BHI	Баия-Бланка	AR	Аргентина
False	BJF	Ботсфьорд	NO	Норвегия
False	BJI	Бемиджи	US	США
False	BJR	Бахр-Дар	ET	Эфиопия
False	BJZ	Бадахос	ES	Испания
False	BLZ	Блантайр	MW	Малави
False	BME	Брум	AU	Австралия
False	BMI	Блумингтон	US	США
False	BNI	Бенин-Сити	NG	Нигерия
False	BNK	Баллина	AU	Австралия
False	BOH	Борнмут	GB	Великобритания
False	BPS	Порту-Сегуру	BR	Бразилия
False	BQN	Агуадилья	PR	Пуэрто-Рико
False	BRR	Барра	GB	Великобритания
False	BSG	Бата	GQ	Экваториальная Гвинея
False	BSH	Брайтон	GB	Великобритания
False	BSK	Бискра	DZ	Алжир
False	BSO	Баско	PH	Филиппины
False	BTH	Батам	ID	Индонезия
False	BTJ	Банда-Ачех	ID	Индонезия
False	BTU	Бинтулу	MY	Малайзия
False	BUZ	Бушир	IR	Иран
False	BVB	Боа-Виста	BR	Бразилия
False	BVC	Боа-Вишта	CV	Кабо-Верде
False	BXU	Бутуан	PH	Филиппины
False	BZR	Безье	FR	Франция
False	CAH	Камау	VN	Вьетнам
False	CAL	Кэмпбелтаун	GB	Великобритания
False	CAP	Кап-Аитьен	HT	Гаити
False	CAY	Кайенна	GF	Французская Гвиана
False	CBB	Кочабамба	BO	Боливия
True	CCC	Кайо-Коко	CU	Куба
False	CCF	Каркасон	FR	Франция
False	CCK	Кокосовые острова	CC	Кокосовые острова
False	CFN	Донегол	IE	Ирландия
False	CFR	Кан	FR	Франция
False	CGR	Кампу-Гранди	BR	Бразилия
False	CHA	Чаттануга	US	США
False	CIF	Чифэн	CN	Китай
False	CIH	Чанчжи	CN	Китай
False	CIY	Комизо	IT	Италия
False	CJA	Кахамарка	PE	Перу
False	CJC	Калама	CL	Чили
False	CJJ	Чхонджу	KR	Южная Корея
False	CKH	Чокурдах	RU	Россия
False	CKZ	Чанаккале	TR	Турция
False	CLQ	Колима	MX	Мексика
False	CME	Сьюдад-дель-Кармен	MX	Мексика
False	CPC	Сан-Мартин-де-лос-Андес	AR	Аргентина
False	CPE	Кампече	MX	Мексика
False	CPO	Копьяпо	CL	Чили
False	CRA	Крайова	RO	Румыния
False	CRD	Комодоро-Ривадавия	AR	Аргентина
False	CUC	Кукута	CO	Колумбия
False	CUE	Куэнка	EC	Эквадор
False	CUL	Кульякан	MX	Мексика
False	CVM	Сьюдад-Виктория	MX	Мексика
False	CXI	Кристмас	KI	Кирибати
False	CYB	Кайман-Брак	KY	Каймановы острова
False	CYO	Ларго-дель-Сур	CU	Куба
False	CYP	Калбайог	PH	Филиппины
False	CZM	Косумель	MX	Мексика
False	DCM	Кастр	FR	Франция
True	DEB	Дебрецен	HU	Венгрия
False	DGT	Думагете	PH	Филиппины
False	DIE	Анциранана	MG	Мадагаскар
False	DIN	Дьенбьенфу	VN	Вьетнам
False	DIU	Диу	IN	Индия
False	DIW	Диквелла	LK	Шри-Ланка
False	DLH	Дулут	US	США
False	DMB	Тараз	KZ	Казахстан
False	DND	Данди	GB	Великобритания
False	DOD	Додома	TZ	Танзания
False	DOL	Довиль	FR	Франция
False	DOM	Доминика	DM	Доминика
False	DOY	Дунъин	CN	Китай
False	DRO	Дуранго	US	США
False	DSA	Донкастер	GB	Великобритания
False	DUT	Датч-Харбор	US	США
False	DZA	Мамуцу	YT	Майотта
False	EAR	Карни	US	США
False	EAT	Уэнатчи	US	США
False	EBJ	Эсбьерг	DK	Дания
False	EDO	Эдремит	TR	Турция
False	EGE	Вейл	US	США
False	EIN	Эйндховен	NL	Нидерланды
False	EJH	Эль-Ваджх	SA	Саудовская Аравия
False	ELH	Норт-Эльютера	BS	Багамы
False	ENH	Эньши	CN	Китай
False	ENU	Энугу	NG	Нигерия
False	EPR	Эсперанс	AU	Австралия
False	ERF	Эрфурт	DE	Германия
False	ESM	Эсмеральдас	EC	Эквадор
False	ESU	Эс-Сувейра	MA	Марокко
False	EUN	Эль-Аюн	MA	Марокко
False	EUX	Синт-Эстатиус	NL	Нидерланды
False	EVG	Свег	SE	Швеция
False	EWB	Нью-Бедфорд	US	США
False	FAV	Факарава	PF	Французская Полинезия
False	FLA	Флоренсия	CO	Колумбия
False	FLO	Флоренс	US	США
False	FLW	Флориш	PT	Португалия
False	FNI	Ним	FR	Франция
False	FNT	Флинт	US	США
False	FRO	Флурё	NO	Норвегия
False	FRS	Флорес	GT	Гватемала
False	FRW	Франсистаун	BW	Ботсвана
False	FSM	Форт-Смит	US	США
False	FUO	Фошань	CN	Китай
False	GAJ	Ямагата	JP	Япония
False	GAO	Гуантанамо	CU	Куба
False	GCN	Гранд-Каньон-Виллидж	US	США
False	GFF	Гриффит	AU	Австралия
False	GFK	Гранд-Форкс	US	США
False	GGG	Лонгвью	US	США
False	GGT	Джордж-Таун	BS	Багамы
False	GJT	Гранд-Джанкшен	US	США
False	GLN	Гулимин	MA	Марокко
False	GMZ	Сан-Себастьян-де-ла-Гомера	ES	Испания
False	GOH	Нуук	GL	Гренландия
False	GOM	Гома	CD	ДРК
False	GOP	Горакхпур	IN	Индия
False	GOQ	Голмуд	CN	Китай
False	GPS	Бальтра	EC	Эквадор
False	GRQ	Гронинген	NL	Нидерланды
False	GYS	Гуанъюань	CN	Китай
False	HAA	Хасвик	NO	Норвегия
False	HAS	Хаиль	SA	Саудовская Аравия
False	HBA	Хобарт	AU	Австралия
False	HEH	Хайхо	MM	Мьянма
False	HEK	Хэйхэ	CN	Китай
False	HEV	Уэльва	ES	Испания
False	HFA	Хайфа	IL	Израиль
False	HGA	Харгейса	SO	Сомали
False	HGN	Мэхонгсон	TH	Таиланд
False	HHH	Хилтон-Хед-Айленд	US	США
False	HIN	Чинджу	KR	Южная Корея
False	HIR	Хониара	SB	Соломоновы острова
False	HKD	Хакодате	JP	Япония
False	HLH	Улан-Хото	CN	Китай
False	HLZ	Гамильтон	NZ	Новая Зеландия
False	HMO	Эрмосильо	MX	Мексика
False	HMV	Хемаван	SE	Швеция
False	HNM	Хана	US	США
False	HNY	Хэнъян	CN	Китай
False	HTI	Гамильтон-Айленд	AU	Австралия
False	HTN	Хотан	CN	Китай
False	HTS	Хантингтон	US	США
False	HUX	Уатулько	MX	Мексика
False	HUZ	Хойчжоу	CN	Китай
False	HVN	Нью-Хейвен	US	США
False	HYA	Гианнис	US	США
False	HYS	Хейс	US	США
False	HZG	Ханьчжун	CN	Китай
False	IAM	Ин-Аменас	DZ	Алжир
False	IFJ	Исафьордюр	IS	Исландия
False	IFN	Исфахан	IR	Иран
False	ILE	Киллин	US	США
False	ILG	Уилмингтон	US	США
False	ILY	Айлей	GB	Великобритания
False	INA	Инта	RU	Россия
False	INU	Науру	NR	Науру
False	INV	Инвернесс	GB	Великобритания
False	IOM	Мэн	IM	остров Мэн
False	ISG	Исигаки	JP	Япония
False	IUE	Ниуэ	NU	Ниуэ
False	IVC	Инверкаргилл	NZ	Новая Зеландия
False	IXA	Агартала	IN	Индия
False	IXJ	Джамму	IN	Индия
False	IXU	Аурангабад	IN	Индия
False	JDF	Жуис-ди-Фора	BR	Бразилия
False	JDH	Джодхпур	IN	Индия
False	JDZ	Цзиндэчжэнь	CN	Китай
False	JEG	Аасиаат	GL	Гренландия
False	JGA	Джамнагар	IN	Индия
False	JHB	Джохор-Бару	MY	Малайзия
False	JHM	Капалуа	US	США
False	JIJ	Джиджига	ET	Эфиопия
False	JKG	Йёнчёпинг	SE	Швеция
False	JNG	Цзинин	CN	Китай
False	JNU	Джуно	US	США
False	JOI	Жоинвили	BR	Бразилия
False	JSR	Джессор	BD	Бангладеш
False	JST	Джонстаун	US	США
False	JUJ	Жужуй	AR	Аргентина
False	JZH	Цзючжайгоу	CN	Китай
False	KAN	Кано	NG	Нигерия
False	KCT	Коггала	LK	Шри-Ланка
False	KCZ	Коти	JP	Япония
False	KDH	Кандагар	AF	Афганистан
False	KHS	Эль-Хасаб	OM	Оман
False	KID	Кристианстад	SE	Швеция
False	KIM	Кимберли	ZA	ЮАР
False	KIR	Керри	IE	Ирландия
False	KIS	Кисуму	KE	Кения
False	KKJ	Китакюсю	JP	Япония
True	KLF	Калуга	RU	Россия
False	KNS	Кинг-Айленд	AU	Австралия
False	KOE	Купанг	ID	Индонезия
False	KPO	Пхохан	KR	Южная Корея
False	KSA	Кусаие	FM	Микронезия
False	KSD	Карлстад	SE	Швеция
False	KSH	Керманшах	IR	Иран
False	KTN	Кетчикан	US	США
False	KUA	Куантан	MY	Малайзия
False	KUS	Кулусук	GL	Гренландия
False	LAN	Лансинг	US	США
False	LAO	Лаоаг	PH	Филиппины
False	LAQ	Эль-Бейда	LY	Ливия
False	LAR	Ларами	US	США
False	LBJ	Лабуан-Баджо	ID	Индонезия
False	LBS	Ламбаса	FJ	Фиджи
False	LBU	Лабуан	MY	Малайзия
False	LCE	Ла-Сейба	HN	Гондурас
False	LDB	Лондрина	BR	Бразилия
False	LDY	Дерри	GB	Великобритания
False	LEC	Ленсойс	BR	Бразилия
False	LET	Летисия	CO	Колумбия
False	LIG	Лимож	FR	Франция
False	LJG	Лицзян	CN	Китай
False	LLI	Лалибэла	ET	Эфиопия
False	LME	Ле-Ман	FR	Франция
False	LMM	Лос-Мочис	MX	Мексика
False	LNY	Ланаи	US	США
False	LOH	Лоха	EC	Эквадор
False	LOK	Лодвар	KE	Кения
False	LRD	Ларедо	US	США
False	LRH	Ла-Рошель	FR	Франция
False	LRT	Лорьян	FR	Франция
False	LSC	Ла-Серена	CL	Чили
False	LSE	Ла-Кросс	US	США
False	LST	Лонсестон	AU	Австралия
False	LSY	Лисмор	AU	Австралия
False	LUL	Лорел	US	США
False	LUQ	Сан-Луис	AR	Аргентина
False	LUZ	Люблин	PL	Польша
False	LXS	Лемнос	GR	Греция
False	LYP	Фейсалабад	PK	Пакистан
False	MAG	Маданг	PG	Папуа — Новая Гвинея
False	MAJ	Маджуро	MH	Маршалловы острова
False	MAR	Маракайбо	VE	Венесуэла
False	MCZ	Масейо	BR	Бразилия
False	MDQ	Мар-дель-Плата	AR	Аргентина
False	MFA	Мафия	TZ	Танзания
False	MGM	Монтгомери	US	США
False	MHG	Мангейм	DE	Германия
False	MHH	Марш-Харбор	BS	Багамы
False	MHK	Манхэттен	US	США
False	MHT	Манчестер	US	США
False	MIG	Мяньян	CN	Китай
False	MII	Марилия	BR	Бразилия
False	MKG	Маскегон	US	США
False	MKK	Хоолехуа	US	США
False	MLM	Морелия	MX	Мексика
False	MOB	Мобил	US	США
False	MOC	Монтис-Кларус	BR	Бразилия
False	MOT	Майнот	US	США
False	MOZ	Муреа	PF	Французская Полинезия
False	MQN	Му-и-Рана	NO	Норвегия
False	MRA	Мисрата	LY	Ливия
False	MRE	Масаи-Мара	KE	Кения
False	MRZ	Мори	AU	Австралия
False	MSN	Мадисон	US	США
False	MSO	Мизула	US	США
False	MST	Маастрихт	NL	Нидерланды
False	MTJ	Монтроз	US	США
False	MTS	Манзини	SZ	Эсватини
False	MUX	Мултан	PK	Пакистан
False	MVP	Миту	CO	Колумбия
False	MXL	Мехикали	MX	Мексика
False	MXX	Мура	SE	Швеция
False	MXZ	Мэйчжоу	CN	Китай
False	MYD	Малинди	KE	Кения
False	MZH	Мерзифон	TR	Турция
False	NAG	Нагпур	IN	Индия
False	NDB	Нуадибу	MR	Мавритания
False	NEV	Невис	KN	Сент-Китс и Невис
False	NGS	Нагасаки	JP	Япония
False	NLA	Ндола	ZM	Замбия
False	NLP	Мбомбела	ZA	ЮАР
False	NOC	Нок	IE	Ирландия
False	NPL	Нью-Плимут	NZ	Новая Зеландия
False	NQY	Ньюквей	GB	Великобритания
False	NSN	Нельсон	NZ	Новая Зеландия
False	NTY	Сан-Сити	ZA	ЮАР
False	OAJ	Джексонвилл	US	США
False	OAX	Оахака	MX	Мексика
False	OBO	Обихиро	JP	Япония
False	OCC	Пуэрто-Франсиско-де-Орельяна	EC	Эквадор
False	ODB	Кордова	ES	Испания
False	OGL	Джорджтаун	GY	Гайана
False	OIT	Оита	JP	Япония
False	OME	Ном	US	США
False	OMH	Урмия	IR	Иран
False	OMR	Орадя	RO	Румыния
False	ORB	Эребру	SE	Швеция
False	OSI	Осиек	HR	Хорватия
True	OST	Брюгге	BE	Бельгия
False	OTH	Норт-Бенд	US	США
False	OZZ	Варзазат	MA	Марокко
False	PBC	Пуэбла	MX	Мексика
False	PBH	Паро	BT	Бутан
False	PCL	Пукальпа	PE	Перу
False	PDP	Пунта-дель-Эсте	UY	Уругвай
False	PDS	Пьедрас-Неграс	MX	Мексика
False	PEG	Перуджа	IT	Италия
False	PGA	Пейдж	US	США
False	PGF	Перпиньян	FR	Франция
False	PGK	Панкалпинанг	ID	Индонезия
False	PIX	Пику	PT	Португалия
False	PMV	Порламар	VE	Венесуэла
False	PMW	Палмас	BR	Бразилия
False	PNK	Понтианак	ID	Индонезия
